time,ShortWave,LongWave, AirTemp,RelHum, WindSpeed,Rain,Snow
01-01-97,-3.163,265.2758193,14.35,81.39778074,1.452622118,0,0
01-01-97,-2.724,266.5197694,14.527,77.6970124,2.123960959,0,0
01-01-97,-3.166,263.2520363,14.06,81.83293511,1.027210016,0,0
01-01-97,-2.462,261.4733109,13.803,80.77134282,1.320109912,0,0
01-01-97,-3.007,257.4688427,13.217,86.00120198,1.628178076,0,0
01-01-97,-2.787,256.8600817,13.127,85.29694336,1.846820602,0,0
01-01-97,-2.268,255.2850331,12.893,85.76572667,1.953161327,0,0
01-01-97,43.227,255.9836793,12.997,86.76620371,1.823351254,0,0
01-01-97,192.3,261.431949,13.797,83.1285254,0.717288557,0,0
01-01-97,345.3,265.6967521,14.41,73.73172998,0.020184159,0,0
01-01-97,473.833,272.6594198,15.387,66.37921883,0.094045203,0,0
01-01-97,525.167,276.5968668,15.927,64.89023527,0.402698826,0,0
01-01-97,520.5,284.5606881,16.993,61.89275649,0.716614066,0,0
01-01-97,458.2,289.7762783,17.673,65.07848867,0.441259918,0,0
01-01-97,335.367,291.0736113,17.84,65.94830171,0.27028859,0,0
01-01-97,178.167,292.7378019,18.053,65.7946041,0.043,0,0
01-01-97,42.637,292.0333186,17.963,70.532608,0.915999969,0,0
01-01-97,-2.346,289.7530326,17.67,77.36517698,0.614973895,0,0
01-01-97,-3.238,289.9623196,17.697,74.42941739,0.328385029,0,0
01-01-97,-2.933,284.3633844,16.967,74.19632203,0.744639665,0,0
01-01-97,-2.643,276.6703897,15.937,78.69959167,0.82136406,0,0
01-01-97,-3.496,278.0937402,16.13,76.66673414,1.030182697,0,0
01-01-97,-2.972,272.9706094,15.43,80.23618259,0.81982765,0,0
01-01-97,-2.806,269.0918299,14.89,81.36515503,1.6512686,0,0
02-01-97,-2.914,268.572315,14.817,81.29812407,1.790906477,0,0
02-01-97,-2.547,263.5997001,14.11,82.10199935,1.800714117,0,0
02-01-97,-2.913,261.7975716,13.85,85.13507743,0.864244891,0,0
02-01-97,-3.347,262.1430358,13.9,89.43522643,0.889895333,0,0
02-01-97,-2.75,258.0792622,13.307,87.56478935,1.852498319,0,0
02-01-97,-2.864,257.9163213,13.283,88.20007293,1.590861376,0,0
02-01-97,-2.021,253.8809834,12.683,91.53397306,2.009562302,0,0
02-01-97,47.117,256.6777762,13.1,89.66528048,1.537841642,0,0
02-01-97,205.7,262.9534652,14.017,89.03330221,0.273957792,0,0
02-01-97,365.767,268.1177915,14.753,84.43399075,0.819375364,0,0
02-01-97,487.7,275.0799176,15.72,74.800989,1.199006397,0,0
02-01-97,549.7,283.5001088,16.853,67.35553134,0.269191276,0,0
02-01-97,553.233,287.0784227,17.323,64.97561235,1.450256945,0,0
02-01-97,486.4,288.0309782,17.447,70.77289379,0.446606694,0,0
02-01-97,371.2,294.4995038,18.277,69.02628524,0.010713735,0,0
02-01-97,209.4,294.8153471,18.317,70.11154147,0.050356869,0,0
02-01-97,61.543,293.8689585,18.197,72.22986272,0.090000003,0,0
02-01-97,-1.79,289.2344263,17.603,75.50262693,0.664620591,0,0
02-01-97,-3.464,289.5206913,17.64,69.29673697,0.362696145,0,0
02-01-97,-3.426,283.8556609,16.9,68.82685441,1.083883468,0,0
02-01-97,-2.677,276.2295849,15.877,76.46396028,0.722722369,0,0
02-01-97,-3.72,273.5506435,15.51,75.0994754,1.457119946,0,0
02-01-97,-2.455,271.3827241,15.21,74.93481748,0.894477542,0,0
02-01-97,-3.396,269.1132044,14.893,75.73566011,1.605682256,0,0
03-01-97,-3.242,268.9493831,14.87,75.00262791,1.302029075,0,0
03-01-97,-3.15,264.8066789,14.283,76.33589625,1.781966935,0,0
03-01-97,-2.935,261.3354673,13.783,78.99897629,1.400068354,0,0
03-01-97,-2.819,261.2252523,13.767,79.43041755,1.53947304,0,0
03-01-97,-2.901,256.4753889,13.07,81.43592977,1.475907453,0,0
03-01-97,-3.305,254.7089633,12.807,80.2338634,1.621327863,0,0
03-01-97,-2.583,253.3484478,12.603,79.73185111,1.551045981,0,0
03-01-97,50.333,254.1744275,12.727,77.96466879,0.985315633,0,0
03-01-97,213,262.5582826,13.96,77.53139661,0.102906068,0,0
03-01-97,377.067,269.2557503,14.913,67.80311512,0.948003499,0,0
03-01-97,493.267,276.1782096,15.87,67.54439131,1.374799231,0,0
03-01-97,554.167,283.0771302,16.797,69.74331285,0.070887777,0,0
03-01-97,554.8,282.7754399,16.757,68.82561672,0.245660389,0,0
03-01-97,490.433,287.5158485,17.38,67.92514624,0.005,0,0
03-01-97,371.4,291.7208281,17.923,67.25950258,0.021239353,0,0
03-01-97,215.467,297.8029597,18.693,57.92428745,0.037478707,0,0
03-01-97,53.64,301.7475325,19.183,56.78200236,0.367000002,0,0
03-01-97,-2.035,290.7622776,17.8,69.22931478,0.032259464,0,0
03-01-97,-3.489,286.4963571,17.247,71.50056899,0.344059304,0,0
03-01-97,-3.14,281.5723143,16.597,69.13723956,1.071138134,0,0
03-01-97,-3.469,277.7463568,16.083,72.96471536,0.541739679,0,0
03-01-97,-3.315,276.1268453,15.863,73.90334299,1.5055686,0,0
03-01-97,-3.213,272.8982037,15.42,76.96662097,0.892868542,0,0
03-01-97,-3.232,267.3174163,14.64,76.59786461,1.17487376,0,0
04-01-97,-2.687,266.3084618,14.497,77.99922421,1.593024118,0,0
04-01-97,-3.383,263.8991116,14.153,79.3346166,1.318897713,0,0
04-01-97,-2.509,259.4417106,13.507,80.1661773,1.682771267,0,0
04-01-97,-3.532,259.1207944,13.46,80.73598278,1.568899213,0,0
04-01-97,-3.164,256.9276401,13.137,80.46479751,2.023355961,0,0
04-01-97,-2.466,252.0491662,12.407,84.40137356,1.613699069,0,0
04-01-97,-2.858,250.3571415,12.15,87.13246625,1.590992058,0,0
04-01-97,52.2,252.088826,12.413,83.16798733,0.659779794,0,0
04-01-97,216.467,260.2151434,13.62,82.13608716,0.039000001,0,0
04-01-97,383.033,264.8556491,14.29,75.93305225,0.488775859,0,0
04-01-97,504.267,268.5225586,14.81,74.93130717,1.414724591,0,0
04-01-97,567.8,270.7361701,15.12,72.89738273,0.764981281,0,0
04-01-97,569.667,276.4939719,15.913,69.96860077,0.26752338,0,0
04-01-97,509.333,283.7269988,16.883,63.97366867,0.597442701,0,0
04-01-97,388.7,291.0969765,17.843,54.68972152,0.119917076,0,0
04-01-97,228.867,292.1662413,17.98,55.40359134,0.400003251,0,0
04-01-97,61.253,294.0264523,18.217,53.51432579,0.887842633,0,0
04-01-97,-1.918,287.5696193,17.387,61.77820423,1.142236463,0,0
04-01-97,-3.413,283.1752579,16.81,62.40650314,0.940272733,0,0
04-01-97,-3.212,275.2772432,15.747,70.12321639,0.966126172,0,0
04-01-97,-3.613,275.4966826,15.777,75.73325357,0.58816533,0,0
04-01-97,-3.025,270.7146486,15.117,73.19655829,1.089089812,0,0
04-01-97,-3.782,267.0135659,14.597,75.76395611,1.022190626,0,0
04-01-97,-2.689,261.9356946,13.87,75.09731457,1.804397948,0,0
05-01-97,-2.944,261.7285413,13.84,75.86945877,1.930152737,0,0
05-01-97,-3.486,260.7436883,13.697,73.76536467,1.631712517,0,0
05-01-97,-3.118,254.5484668,12.783,75.43792896,1.661385829,0,0
05-01-97,-3.065,253.0826626,12.563,79.06911183,1.389891127,0,0
05-01-97,-3.552,254.4148086,12.763,77.0012468,1.791409401,0,0
05-01-97,-4,255.5534832,12.933,72.76954257,1.014562449,0,0
05-01-97,-2.997,255.9164063,12.987,71.53076065,0.872875901,0,0
05-01-97,55.603,254.4148086,12.763,74.13353,1.18312969,0,0
05-01-97,232.633,260.7436883,13.697,72.05597273,1.71836075,0,0
05-01-97,379.2,269.0704574,14.887,62.14143255,2.427316409,0,0
05-01-97,443.167,276.6703897,15.937,52.84730577,1.488909636,0,0
05-01-97,522.8,279.2057135,16.28,55.36470944,1.723155337,0,0
05-01-97,533.067,280.9953777,16.52,57.62594694,1.284597589,0,0
05-01-97,412.433,283.348963,16.833,56.41815411,0.695900365,0,0
05-01-97,317.567,290.2726878,17.737,47.58068202,0.035381489,0,0
05-01-97,231.4,297.5393918,18.66,43.69796366,0.183490461,0,0
05-01-97,62.237,297.4835171,18.653,53.67584586,0.287500207,0,0
05-01-97,-1.045,284.4620169,16.98,65.06912268,1.42171747,0,0
05-01-97,-3.71,283.8329511,16.897,65.50597226,1.388574413,0,0
05-01-97,-3.147,275.2041409,15.737,67.03126997,0.84427427,0,0
05-01-97,-3.449,270.1414597,15.037,68.38671498,0.863289516,0,0
05-01-97,-3.195,265.7880548,14.423,65.61335793,1.515707859,0,0
05-01-97,-3.351,264.4152896,14.227,69.3907344,1.135430684,0,0
05-01-97,-4.031,265.7459106,14.417,69.47988435,1.122049177,0,0
06-01-97,-2.808,259.6194347,13.533,69.63181644,1.853669773,0,0
06-01-97,-3.359,259.6194347,13.533,70.77289888,0.889669073,0,0
06-01-97,-3.688,258.7594568,13.407,69.1725254,0.702179993,0,0
06-01-97,-2.894,254.2411738,12.737,69.73036946,1.600427769,0,0
06-01-97,-3.69,256.6305361,13.093,72.30378609,0.460227745,0,0
06-01-97,-3.186,254.8427994,12.827,65.2291198,1.850619071,0,0
06-01-97,-2.951,255.9164063,12.987,67.59580053,1.109707024,0,0
06-01-97,47.007,256.4079673,13.06,73.2977246,0.481945263,0,0
06-01-97,168.9,264.247754,14.203,68.32600863,0.647335142,0,0
06-01-97,308.767,271.6706462,15.25,66.70050887,1.286981416,0,0
06-01-97,459.6,279.5030911,16.32,68.08828181,2.130525565,0,0
06-01-97,497.633,279.4510241,16.313,69.2396889,1.234389771,0,0
06-01-97,461.633,285.168748,17.073,63.57751528,0.247649986,0,0
06-01-97,459.1,290.1174569,17.717,62.14196093,0.877226222,0,0
06-01-97,311.667,294.8627564,18.323,53.84302038,0.032000001,0,0
06-01-97,202.033,312.9549071,20.537,39.63823757,0.186042682,0,0
06-01-97,63.997,304.4698397,19.517,60.86091556,0.726468977,0,0
06-01-97,-1.481,298.9802239,18.84,60.2251271,1.103955043,0,0
06-01-97,-1.498,292.4557792,18.017,63.02123948,0.951508345,0,0
06-01-97,-2.22,289.4665085,17.633,72.43531736,0.762536334,0,0
06-01-97,-1.985,287.0554211,17.32,67.33385291,0.48998541,0,0
06-01-97,-2.155,283.348963,16.833,71.13275955,0.426511411,0,0
06-01-97,-2.287,278.041971,16.123,67.36703706,1.555345026,0,0
06-01-97,-2.946,277.8497811,16.097,73.63175367,0.619007049,0,0
07-01-97,-2.253,273.3837401,15.487,72.63078973,0.51357002,0,0
07-01-97,-2.232,275.1018348,15.723,74.63551666,0.930487121,0,0
07-01-97,-1.703,274.5180573,15.643,76.63334592,1.0716519,0,0
07-01-97,-2.292,276.8175022,15.957,66.89962348,1.829680802,0,0
07-01-97,-1.525,280.4720523,16.45,71.5499507,1.078883716,0,0
07-01-97,-1.344,276.5454139,15.92,69.98151035,0.746366572,0,0
07-01-97,-1.588,275.5918348,15.79,72.70008411,0.359254515,0,0
07-01-97,12.421,281.1451025,16.54,69.8876675,0.465202322,0,0
07-01-97,60.253,280.6737754,16.477,67.70426721,0.816291642,0,0
07-01-97,162.233,285.0926602,17.063,69.35265467,0.36154281,0,0
07-01-97,295.733,287.6464545,17.397,66.67992577,0.850843677,0,0
07-01-97,299.6,291.8770262,17.943,63.91315042,0.450188549,0,0
07-01-97,313.167,295.210687,18.367,66.92424084,0.627000019,0,0
07-01-97,192.867,312.8957846,20.53,47.41760192,0.946868831,0,0
07-01-97,102.333,317.9229017,21.12,43.99171572,0.081363471,0,0
07-01-97,55.157,310.5410584,20.25,56.65540515,0.975983471,0,0
07-01-97,18.325,304.3060556,19.497,61.71734205,0.359750009,0,0
07-01-97,-1.137,299.6231061,18.92,61.44755827,0.830387815,0,0
07-01-97,-1.801,294.8627564,18.323,63.5968468,1.359696115,0,0
07-01-97,-1.763,289.729789,17.667,68.26379333,0.405057951,0,0
07-01-97,-2.265,289.002554,17.573,64.08212236,2.319473347,0,0
07-01-97,-1.422,289.6213467,17.653,65.71508105,0.745559054,0,0
07-01-97,-2.13,280.6438801,16.473,68.82583414,1.452851838,0,0
07-01-97,-2.73,276.5454139,15.92,67.31223218,1.598351998,0,0
08-01-97,-2.664,278.2195109,16.147,68.34787596,0.622352871,0.000025,0
08-01-97,-2.86,270.9299518,15.147,70.23892288,1.364842926,0.000025,0
08-01-97,-2.936,268.7145339,14.837,71.89803153,1.31924322,0.000025,0
08-01-97,-3.238,268.5438815,14.813,72.43659482,0.217753468,0.000025,0
08-01-97,-3.166,267.6216618,14.683,72.76548298,0.070713439,0.000025,0
08-01-97,-3.274,265.5563563,14.39,75.10165643,1.846660877,0.000025,0
08-01-97,-1.952,262.8563397,14.003,75.73334159,1.956184858,0.000025,0
08-01-97,48.417,262.7661886,13.99,75.96623681,1.569104164,0.000025,0
08-01-97,200.867,269.6624788,14.97,71.02014669,2.111728031,0.000025,0
08-01-97,349.133,275.3211152,15.753,68.42054845,2.659939391,0.000025,0
08-01-97,487.167,283.7572663,16.887,64.03018692,2.587825565,0.000025,0
08-01-97,519.633,288.5394384,17.513,64.11047388,2.021305194,0.000025,0
08-01-97,498.133,298.0747888,18.727,56.32035887,2.747725612,0.000025,0
08-01-97,443.5,308.5384468,20.01,51.34990195,1.660634294,0.000025,0
08-01-97,287.667,302.1858126,19.237,64.98318469,0.352909059,0.000025,0
08-01-97,202.767,297.3797812,18.64,74.46749631,1.568883082,0.000025,0
08-01-97,65.53,298.2028047,18.743,73.3328075,1.373000058,0.000025,0
08-01-97,-1.195,298.7956819,18.817,63.53302349,1.758773262,0.000025,0
08-01-97,-2.729,294.4679404,18.273,65.73927082,0.97337062,0.000025,0
08-01-97,-3.074,289.9855842,17.7,64.62229252,1.639227399,0.000025,0
08-01-97,-2.514,286.1599812,17.203,65.05808971,1.079813965,0.000025,0
08-01-97,-2.898,275.2260693,15.74,71.33423103,0.6940284,0.000025,0
08-01-97,-3.319,275.0580025,15.717,74.52982431,0.509893038,0.000025,0
08-01-97,-2.958,271.0017629,15.157,73.53079807,0.878139144,0.000025,0
09-01-97,-3.07,268.4017657,14.793,72.23302514,1.366692449,0,0
09-01-97,-3.352,270.9730358,15.153,69.13208887,1.607624112,0,0
09-01-97,-3.106,269.733907,14.98,71.966456,1.37762418,0,0
09-01-97,-3.179,271.9589164,15.29,70.82764065,1.968894019,0,0
09-01-97,-1.998,275.8848451,15.83,69.5572284,2.294878291,0,0
09-01-97,-1.6,274.9849664,15.707,69.65875724,1.119098048,0,0
09-01-97,-1.812,277.5248803,16.053,68.73181299,1.196651356,0,0
09-01-97,5.493,271.8651904,15.277,77.49808573,2.453778468,0,0
09-01-97,63.713,267.7916452,14.707,82.66569128,1.782481233,0,0
09-01-97,224.4,275.1310607,15.727,78.13013596,1.33233761,0,0
09-01-97,472.133,279.9498315,16.38,73.00192603,0.210152286,0,0
09-01-97,552.567,282.9262395,16.777,70.67964177,1.169171753,0,0
09-01-97,549.7,286.3434036,17.227,70.0755612,1.593595673,0,0
09-01-97,465.567,287.462089,17.373,70.3688543,0.575243199,0,0
09-01-97,314.7,292.0333186,17.963,69.74610727,1.595585679,0,0
09-01-97,246.933,302.3158103,19.253,65.91266425,1.397202013,0,0
09-01-97,64.827,309.8134404,20.163,63.15303947,4.698639792,0,0
09-01-97,-0.27,300.4853863,19.027,70.20414888,2.266126817,0,0
09-01-97,-1.942,295.5273883,18.407,75.00027357,1.973763877,0,0
09-01-97,-1.929,287.7233129,17.407,81.53113159,1.615759999,0,0
09-01-97,-2.461,283.0771302,16.797,83.79649893,0.1906746,0,0
09-01-97,-3.187,284.4847837,16.983,80.2363135,0.471302728,0,0
09-01-97,-2.66,279.674246,16.343,81.13550626,1.925387718,0,0
09-01-97,-2.227,275.3723092,15.76,78.93117965,1.748896289,0,0
10-01-97,-1.821,275.2041409,15.737,80.13222639,1.3731048,0,0
10-01-97,-2.01,276.3470547,15.893,84.99979497,0.734172563,0,0
10-01-97,-1.595,275.1749062,15.733,85.66740935,0.824477293,0,0
10-01-97,-2.412,272.7534578,15.4,88.76700086,0.984696975,0,0
10-01-97,-2.36,270.7361701,15.12,89.53504251,1.132225971,0,0
10-01-97,-1.709,267.0135659,14.597,92.76752504,1.936664174,0,0
10-01-97,-1.101,269.376982,14.93,89.63580892,1.63430795,0,0
10-01-97,36.08,270.6644392,15.11,91.79885974,0.418739783,0,0
10-01-97,230.9,276.2516061,15.88,84.86547529,0.515172513,0,0
10-01-97,354.4,280.621461,16.47,80.09781256,2.011857503,0,0
10-01-97,526.267,286.0835944,17.193,76.36792526,0.76542587,0,0
10-01-97,567.4,291.3073582,17.87,76.86531532,1.113614931,0,0
10-01-97,576.767,293.6564924,18.17,78.70207741,1.616571351,0,0
10-01-97,508.8,294.5231788,18.28,80.70191033,1.738168121,0,0
10-01-97,388.9,297.8828805,18.703,80.6678845,1.001779613,0,0
10-01-97,223.1,300.2110894,18.993,79.13316079,0.048793847,0,0
10-01-97,66.333,306.2450058,19.733,62.50600091,0.836050539,0,0
10-01-97,-1.067,303.5702462,19.407,64.58312406,0.613136511,0,0
10-01-97,-2.296,296.3684953,18.513,68.92713432,0.865281123,0,0
10-01-97,-3.944,293.3970464,18.137,69.20829222,1.257440647,0,0
10-01-97,-1.556,283.1224151,16.803,73.37368342,2.066998779,0,0
10-01-97,-3.147,274.5180573,15.643,78.236554,0.680528028,0,0
10-01-97,-3.063,273.6014632,15.517,78.86527716,1.501900598,0,0
10-01-97,-3.117,275.1018348,15.723,77.26589254,1.851749469,0,0
11-01-97,-2.642,273.9356886,15.563,73.53292984,1.870453494,0,0
11-01-97,-3.013,268.5438815,14.813,76.76807534,0.676765578,0,0
11-01-97,-2.782,264.6947858,14.267,80.72997715,0.722390765,0,0
11-01-97,-3.89,267.6499838,14.687,77.7296753,2.557012558,0,0
11-01-97,-2.306,269.5910723,14.96,73.33465255,2.662517982,0,0
11-01-97,-3.14,265.6756873,14.407,79.96514645,0.527507434,0,0
11-01-97,-2.988,265.9988904,14.453,76.43595746,1.384541858,0,0
11-01-97,54.2,267.9759331,14.733,75.23284775,1.255643586,0,0
11-01-97,223.167,280.3451258,16.433,69.63777527,1.230231637,0,0
11-01-97,383.767,298.9240454,18.833,52.53729673,0.869211973,0,0
11-01-97,508.6,312.7522529,20.513,43.68568628,5.660728967,0,0
11-01-97,563.967,320.860626,21.46,43.38529965,6.675598048,0,0
11-01-97,561.833,325.8534356,22.03,43.92374572,6.214113817,0,0
11-01-97,496.667,328.0080591,22.273,45.57680826,5.359396483,0,0
11-01-97,367.033,332.9793671,22.827,43.71359817,4.129672463,0,0
11-01-97,241.033,337.4732614,23.32,41.03033341,4.554540478,0,0
11-01-97,85.557,341.6614624,23.773,38.08167105,3.846435616,0,0
11-01-97,0.58,331.6522048,22.68,38.91685097,3.992781934,0,0
11-01-97,-3.212,331.2920835,22.64,35.62920558,4.86125199,0,0
11-01-97,-3.169,328.0080591,22.273,35.48044449,3.898566996,0,0
11-01-97,-3.368,322.7513311,21.677,37.51463675,3.106389946,0,0
11-01-97,-2.918,324.6455978,21.893,35.44367454,4.682946351,0,0
11-01-97,-2.75,316.3797434,20.94,42.04793624,3.693005149,0,0
11-01-97,-1.849,304.9043448,19.57,57.65303661,0.927260298,0,0
12-01-97,-4.099,296.9572779,18.587,55.4339466,0.933773556,0,0
12-01-97,-4.867,318.4649821,21.183,42.97932841,3.894469257,0,0
12-01-97,-2.971,318.4649821,21.183,41.07540736,4.09609226,0,0
12-01-97,-2.971,314.4455149,20.713,42.13190009,4.926921303,0,0
12-01-97,-2.935,313.0393896,20.547,40.78353901,5.959760857,0,0
12-01-97,-3.223,312.1114787,20.437,39.09279594,5.859544646,0,0
12-01-97,-2.467,311.2957732,20.34,39.75039226,6.019064542,0,0
12-01-97,53.583,309.4545158,20.12,40.88866744,5.343482318,0,0
12-01-97,221.167,308.1811706,19.967,42.14308999,4.949188552,0,0
12-01-97,387.367,312.6172314,20.497,39.88538716,5.946336735,0,0
12-01-97,508.4,314.6154018,20.733,42.19855558,7.32622483,0,0
12-01-97,574.567,316.4909143,20.953,46.28351642,6.05274145,0,0
12-01-97,578.267,320.6002064,21.43,48.04176877,5.968119386,0,0
12-01-97,515.867,325.2356717,21.96,48.03455329,5.26067223,0,0
12-01-97,399.933,329.7663782,22.47,46.99645311,5.271476155,0,0
12-01-97,245.767,333.5499439,22.89,44.73638464,6.018846636,0,0
12-01-97,76.52,330.6629097,22.57,48.17286132,4.497386908,0,0
12-01-97,-1.326,330.3308796,22.533,38.815285,4.234196191,0,0
12-01-97,-2.817,323.7407809,21.79,40.77618861,4.448994843,0,0
12-01-97,-3.148,322.2796809,21.623,40.5327601,3.319141437,0,0
12-01-97,-3.792,321.0343695,21.48,40.50637492,4.107123751,0,0
12-01-97,-3.264,319.3016226,21.28,39.79263286,3.925414935,0,0
12-01-97,-2.678,312.6678569,20.503,43.66704457,1.706774059,0,0
12-01-97,-2.96,302.3970907,19.263,47.69628972,2.147874367,0,0
13-01-97,-3.014,298.7956819,18.817,49.54802723,1.144157753,0.000021,0
13-01-97,-6.953,306.6080309,19.777,45.58997728,1.578537345,0.000021,0
13-01-97,-1.883,325.2621206,21.963,38.19551048,7.1914134,0.000021,0
13-01-97,-2.663,317.8369515,21.11,39.62683456,6.847238394,0.000021,0
13-01-97,-2.56,316.8932022,21,40.12855356,7.248079153,0.000021,0
13-01-97,-2.338,315.1256757,20.793,41.63182466,8.106519648,0.000021,0
13-01-97,-1.295,308.3472881,19.987,46.58370983,6.563040456,0.000021,0
13-01-97,49.923,308.4303843,19.997,44.87005746,7.504966842,0.000021,0
13-01-97,214.733,308.4553181,20,43.68171504,7.231782871,0.000021,0
13-01-97,383.733,308.4802541,20.003,46.16569527,6.782973509,0.000021,0
13-01-97,442.2,311.7159428,20.39,47.27800025,8.266879092,0.000021,0
13-01-97,395.967,318.8096931,21.223,46.03414812,8.251779143,0.000021,0
13-01-97,386.167,325.6503128,22.007,47.35286474,5.986101707,0.000021,0
13-01-97,382.267,333.4864932,22.883,47.42511702,3.217341564,0.000021,0
13-01-97,345.667,343.9972719,24.023,37.02887107,1.232677051,0.000021,0
13-01-97,188.197,356.175656,25.297,33.33286411,1.761697081,0.000021,0
13-01-97,41.77,351.7248498,24.837,35.4406766,0.609086107,0.000021,0
13-01-97,-1.313,349.8660343,24.643,33.98053282,1.434404898,0.000021,0
13-01-97,-1.664,344.626244,24.09,35.2642062,3.260822388,0.000021,0
13-01-97,-2.28,332.5815077,22.783,45.39860882,1.803339517,0.000021,0
13-01-97,-0.796,334.6397422,23.01,39.06780324,1.782917526,0.000021,0
13-01-97,-0.869,327.9190811,22.263,43.40543375,0.760268845,0.000021,0
13-01-97,-1.539,315.6112892,20.85,51.68520131,0.665990427,0.000021,0
13-01-97,-2.953,312.3052427,20.46,52.01103051,3.231851382,0.000021,0
14-01-97,-3.469,307.766314,19.917,60.49061028,1.450328055,0.000092,0
14-01-97,-3.064,316.9531661,21.007,48.55303643,4.302935321,0.000092,0
14-01-97,-0.611,310.5410584,20.25,54.81151546,5.908767727,0.000092,0
14-01-97,-1.785,303.7826086,19.433,58.72174451,5.250834352,0.000092,0
14-01-97,-2.119,301.2613897,19.123,58.54329732,5.559578882,0.000092,0
14-01-97,-2.237,295.3135731,18.38,64.09352347,1.887514527,0.000092,0
14-01-97,-1.294,292.7691566,18.057,74.43167439,2.009273434,0.000092,0
14-01-97,19.776,291.4867073,17.893,74.26716651,0.761871087,0.000092,0
14-01-97,71.45,291.7520602,17.927,72.1669185,0.308308047,0.000092,0
14-01-97,289.067,297.9148556,18.707,62.21526946,1.032693977,0.000092,0
14-01-97,343.267,299.7277208,18.933,62.27945094,1.18792828,0.000092,0
14-01-97,490.6,306.2450058,19.733,53.53434682,1.151338016,0.000092,0
14-01-97,533.633,312.0525337,20.43,52.76518468,1.668221078,0.000092,0
14-01-97,487.433,321.817508,21.57,49.40585225,1.272430695,0.000092,0
14-01-97,382,322.8912263,21.693,54.3792782,1.821822063,0.000092,0
14-01-97,229.2,305.5039503,19.643,75.13447124,1.766359272,0.000092,0
14-01-97,83.44,306.5750088,19.773,70.82790251,1.099370431,0.000092,0
14-01-97,0.382,305.3148914,19.62,67.90982448,1.1635228,0.000092,0
14-01-97,-3.499,310.482444,20.243,63.17843914,0.818873699,0.000092,0
14-01-97,-2.135,300.1062854,18.98,72.9020421,0.173842954,0.000092,0
14-01-97,-2.611,290.1174569,17.717,79.09873341,0.86288706,0.000092,0
14-01-97,-1.719,284.1056054,16.933,78.63617896,1.324338955,0.000092,0
14-01-97,-2.016,284.4392521,16.977,79.19730135,1.260186828,0.000092,0
14-01-97,-1.558,287.5158485,17.38,75.89826699,0.63816561,0.000092,0
15-01-97,-1.697,288.5163046,17.51,78.29992897,2.321707127,0.001146,0
15-01-97,-0.974,286.6494029,17.267,79.13101467,0.205050397,0.001146,0
15-01-97,-1.291,286.5422611,17.253,78.60199438,2.796306932,0.001146,0
15-01-97,-2.38,281.2724396,16.557,80.29775521,2.291853787,0.001146,0
15-01-97,-1.106,268.2171434,14.767,86.13121352,6.406329471,0.001146,0
15-01-97,-1.905,275.5698733,15.787,63.51191963,4.768474928,0.001146,0
15-01-97,-1.655,277.7463568,16.083,63.31156172,2.376324432,0.001146,0
15-01-97,64.937,268.7856756,14.847,73.00027836,1.80646456,0.001146,0
15-01-97,109.067,274.2048592,15.6,71.76804529,1.303600074,0.001146,0
15-01-97,185.567,278.1159303,16.133,65.73758981,3.976765483,0.001146,0
15-01-97,151.967,278.0197875,16.12,68.56941162,2.038734479,0.001146,0
15-01-97,216.467,275.9581531,15.84,75.9674257,1.501354243,0.001146,0
15-01-97,81.46,263.759802,14.133,82.80428149,2.213689849,0.001146,0
15-01-97,360.633,266.0481128,14.46,77.79754379,1.626355362,0.001146,0
15-01-97,249.867,269.5411005,14.953,77.40156859,2.574203892,0.001146,0
15-01-97,116.43,271.64904,15.247,74.43370213,0.71665844,0.001146,0
15-01-97,43.073,270.3777323,15.07,83.06533369,1.680352026,0.001146,0
15-01-97,-1.492,270.7576936,15.123,84.89966997,0.487646019,0.001146,0
15-01-97,-2.943,271.2604626,15.193,80.16996151,0.755601243,0.001146,0
15-01-97,-2.139,268.4514964,14.8,78.29927359,1.634734382,0.001146,0
15-01-97,-2.152,268.0042979,14.737,84.09784781,0.985684974,0.001146,0
15-01-97,-1.298,268.3804557,14.79,87.03155154,1.503578153,0.001146,0
15-01-97,-1.818,260.4895587,13.66,91.13584234,1.443215714,0.001146,0
15-01-97,-1.993,260.2837161,13.63,92.9027071,1.682943058,0.001146,0
16-01-97,-1.507,260.6955879,13.69,91.9982461,2.212602101,0.000133,0
16-01-97,-1.38,260.8811741,13.717,88.46704134,1.045762167,0.000133,0
16-01-97,-0.525,254.9499265,12.843,99.50136941,2.934864334,0.000133,0
16-01-97,-1.399,251.2772366,12.29,100,3.780760859,0.000133,0
16-01-97,-1.534,251.6067869,12.34,100,1.364453274,0.000133,0
16-01-97,-1.615,252.5321828,12.48,99.03301124,1.072219587,0.000133,0
16-01-97,-1.674,254.4615798,12.77,94.06946436,1.314481561,0.000133,0
16-01-97,6.196,256.3877448,13.057,92.29850423,1.332872089,0.000133,0
16-01-97,57.997,255.9836793,12.997,92.69482705,1.538608895,0.000133,0
16-01-97,130.033,257.895962,13.28,87.16870069,0.831035893,0.000133,0
16-01-97,164.067,259.7836117,13.557,83.03372455,1.613901138,0.000133,0
16-01-97,132.863,260.2151434,13.62,84.89895718,0.78258529,0.000133,0
16-01-97,95.973,256.0711646,13.01,81.00233369,3.704976003,0.000133,0
16-01-97,453.3,255.6676729,12.95,88.70100596,1.755626083,0.000133,0
